lambda_time
0.04449041124706377
0.044104757564071104
0.046664095642113386
0.041615538337482036
0.18946113662658207
0.18406198506468463
0.06713880026645165
0.06591172036602042
0.02622445044350173
0.027416470918206357
0.026189391017775128
0.026189391017775128
0.02566349963187603
0.02664516355222101
0.02562844020614942
0.025488202503242997
0.026259509869228342
0.02720611436384672
0.02664516355222101
0.02748658976965957
0.026539985275041193
0.02706587666094029
0.027171054938120116
0.02692563895803387
0.025698559057602634
0.026750341829400837
0.025908915611962277
0.026154331592048524
0.026434806997861375
0.02664516355222101
0.025207727097430147
0.027556708621112785
0.02562844020614942
0.02566349963187603
0.025418083651789783
0.027381411492479753
0.027416470918206357
0.02636468814640816
0.02646986642358798
0.027556708621112785
0.02664516355222101
0.02692563895803387
0.026820460680854044
0.027241173789573324
0.02664516355222101
0.027556708621112785
0.026539985275041193
0.026995757809487077
0.02492725169161729
0.025593380780422816
0.026855520106580655
0.025873856186235666
0.02664516355222101
0.025418083651789783
0.02594397503768888
0.026855520106580655
0.026189391017775128
0.024892192265890685
0.026750341829400837
0.026715282403674226
0.026610104126494408
0.02692563895803387
0.02580373733478246
0.02636468814640816
0.027030817235213687
0.02734635206675315
0.027556708621112785
0.02689057953230726
0.025768677909055848
0.027451530343932967
0.02594397503768888
0.027451530343932967
0.024892192265890685
0.02752164919538618
0.0260491533148687
0.027276233215299935
0.0255232619289696
0.027556708621112785
0.025908915611962277
0.026820460680854044
0.024611716860077834
0.024716895137257652
0.02468183571153104
0.02622445044350173
0.025032429968797114
0.02566349963187603
0.025908915611962277
0.027030817235213687
0.02597903446341549
0.026610104126494408
0.02759176804683939
0.025873856186235666
0.024997370543070503
0.0255232619289696
0.025838796760509063
0.025172667671703536
0.02524278652315675
0.0260491533148687
0.026820460680854044
0.02566349963187603
0.027556708621112785
0.02492725169161729
0.024892192265890685
0.025453143077516387
0.02706587666094029
0.025137608245976932
0.024997370543070503
0.02454159800862462
0.02650492584931459
0.025137608245976932
0.024611716860077834
0.025733618483329244
0.025768677909055848
0.025312905374609965
0.027451530343932967
0.025277845948883354
0.0260491533148687
0.025558321354696212
0.02562844020614942
0.025908915611962277
0.025207727097430147
0.0255232619289696
0.02492725169161729
0.025593380780422816
0.02510254882025032
0.026995757809487077
0.0255232619289696
0.024751954562984256
0.025277845948883354
0.025172667671703536
0.025277845948883354
0.025418083651789783
0.026855520106580655
0.02454159800862462
0.025312905374609965
0.02492725169161729
0.026154331592048524
0.024787013988710867
0.024892192265890685
0.024892192265890685
0.6309294253760124
0.6365038740665429
0.08663184097044492
0.07976019352803002
0.004487606493005645
0.004172071661466185
0.005399151561897415
0.004557725344458858
0.00525891385899099
0.005118676156084563
0.005434210987624023
0.0029099323353083476
0.004347368790099218
0.003961715107106545
0.005223854433264383
0.005118676156084563
0.004207131087192792
0.00504855730463135
0.0014724958805174774
0.0011219016232514104
0.0046629036216386775
0.0019983872664165753
0.0046629036216386775
0.0036461802755670854
0.002944991761034953
0.0037513585527469053
0.004207131087192792
0.002419100375135855
0.00536409213617081
0.0018932089892367554
0.004172071661466185
0.0019282684149633626
0.0029800511867615603
0.00024541598008624536
0.0029099323353083476
0.0016828524348771155
0.0046629036216386775
0.000420713108719278
0.0020334466921431826
0.003996774532833152
0.0011219016232514104
0.0027696946324019204
0.0043123093643726105
0.001297198751884443
0.0011219016232514104
0.0003856536829926725
0.0010517827717981976
0.0006310696630789179
0.003050170038214773
0.0031904077411212
0.0009466044946183777
0.0010167233460715904
0.0034708831469340527
0.0013322581776110502
0.003155348315394593
0.00154261473197069
0.0037513585527469053
0.0007011885145321306
0.0003155348315394581
0.000771307365985345
0.0003856536829926725
0.00045577253444588524
0.002839813483855135
0.0024541598008624623
0.000981663920344985
0.0002804754058128526
0.0029800511867615603
0.00329558601830102
0.0015776741576972956
0.0007011885145321306
0.0035760614241138727
0.001297198751884443
0.002208743820776215
0.0010868421975248049
0.0012621393261578375
0.00154261473197069
0.004031833958559758
0.00361112084984048
0.00350594257266066
0.0025943975037688877
0.000525891385899098
0.0003856536829926725
0.004277249938646005
0.0025943975037688877
0.0022438032465028224
0.002839813483855135
0.0006310696630789179
0.0016828524348771155
0.0025943975037688877
0.0013322581776110502
0.00024541598008624536
0.00175297128633033
0.0010517827717981976
0.00045577253444588524
0.0015776741576972956
0.0031904077411212
0.004172071661466185
0.00045577253444588524
0.0003856536829926725
0.0019983872664165753
0.002629456929495495
0.0034708831469340527
0.00441748764155243
0.002524278652315675
0.0022438032465028224
0.004592784770185465
0.0035760614241138727
0.0018932089892367554
0.002419100375135855
0.0005960102373523124
0.0009466044946183777
0.0043123093643726105
0.0010517827717981976
0.004031833958559758
0.004172071661466185
0.0026995757809487077
0.000525891385899098
0.002629456929495495
0.0005960102373523124
0.0027696946324019204
0.0010167233460715904
0.001402377029064263
0.00504855730463135
0.0028047540581285276
0.00021035655435963987
0.002384040949409248
0.00045577253444588524
0.00017529712863303265
0.0002804754058128526
0.002489219226589068
0.002629456929495495
0.000525891385899098
0.0010167233460715904
0.0013322581776110502
0.0010868421975248049
0.001297198751884443
0.00175297128633033
